101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.179000		0.070000		-0.146663
0.180000		0.070000		-0.146557
0.181000		0.070000		-0.146461
0.182000		0.070000		-0.146375
0.183000		0.070000		-0.146299
0.184000		0.070000		-0.146233
0.185000		0.070000		-0.146176
0.186000		0.070000		-0.146129
0.187000		0.070000		-0.146090
0.188000		0.070000		-0.146061
0.189000		0.070000		-0.146039
0.190000		0.070000		-0.146027
0.191000		0.070000		-0.146022
0.192000		0.070000		-0.146025
0.193000		0.070000		-0.146036
0.194000		0.070000		-0.146054
0.195000		0.070000		-0.146079
0.196000		0.070000		-0.146112
0.197000		0.070000		-0.146151
0.198000		0.070000		-0.146197
0.199000		0.070000		-0.146250
0.200000		0.070000		-0.146309
0.100000		0.080000		-0.209947
0.101000		0.080000		-0.208564
0.102000		0.080000		-0.207176
0.103000		0.080000		-0.205784
0.104000		0.080000		-0.204391
0.105000		0.080000		-0.202997
0.106000		0.080000		-0.201605
0.107000		0.080000		-0.200216
0.108000		0.080000		-0.198831
0.109000		0.080000		-0.197452
0.110000		0.080000		-0.196081
0.111000		0.080000		-0.194719
0.112000		0.080000		-0.193366
0.113000		0.080000		-0.192025
0.114000		0.080000		-0.190696
0.115000		0.080000		-0.189381
0.116000		0.080000		-0.188080
0.117000		0.080000		-0.186794
0.118000		0.080000		-0.185525
0.119000		0.080000		-0.184274
0.120000		0.080000		-0.183040
0.121000		0.080000		-0.181825
0.122000		0.080000		-0.180629
0.123000		0.080000		-0.179454
0.124000		0.080000		-0.178299
0.125000		0.080000		-0.177165
0.126000		0.080000		-0.176053
0.127000		0.080000		-0.174963
0.128000		0.080000		-0.173894
0.129000		0.080000		-0.172849
0.130000		0.080000		-0.171826
0.131000		0.080000		-0.170826
0.132000		0.080000		-0.169849
0.133000		0.080000		-0.168896
0.134000		0.080000		-0.167965
0.135000		0.080000		-0.167058
0.136000		0.080000		-0.166175
0.137000		0.080000		-0.165314
0.138000		0.080000		-0.164477
0.139000		0.080000		-0.163663
0.140000		0.080000		-0.162872
0.141000		0.080000		-0.162104
0.142000		0.080000		-0.161358
0.143000		0.080000		-0.160635
0.144000		0.080000		-0.159934
0.145000		0.080000		-0.159255
0.146000		0.080000		-0.158598
0.147000		0.080000		-0.157963
0.148000		0.080000		-0.157348
0.149000		0.080000		-0.156755
