100
100
T [fm^-1]		muB [fm^-1]		betaV_dfce [fm^-3]
0.740000		1.840808		0.006620
0.742424		1.840808		0.006788
0.744848		1.840808		0.006959
0.747273		1.840808		0.007134
0.749697		1.840808		0.007313
0.752121		1.840808		0.007496
0.754545		1.840808		0.007683
0.756970		1.840808		0.007874
0.759394		1.840808		0.008070
0.761818		1.840808		0.008269
0.764242		1.840808		0.008473
0.766667		1.840808		0.008681
0.769091		1.840808		0.008894
0.771515		1.840808		0.009111
0.773939		1.840808		0.009333
0.776364		1.840808		0.009560
0.778788		1.840808		0.009791
0.781212		1.840808		0.010028
0.783636		1.840808		0.010269
0.786061		1.840808		0.010516
0.788485		1.840808		0.010768
0.790909		1.840808		0.011025
0.793333		1.840808		0.011287
0.795758		1.840808		0.011555
0.798182		1.840808		0.011829
0.800606		1.840808		0.012108
0.803030		1.840808		0.012393
0.805455		1.840808		0.012684
0.807879		1.840808		0.012981
0.810303		1.840808		0.013284
0.812727		1.840808		0.013593
0.815152		1.840808		0.013909
0.817576		1.840808		0.014231
0.820000		1.840808		0.014559
0.580000		1.868283		0.001045
0.582424		1.868283		0.001079
0.584848		1.868283		0.001115
0.587273		1.868283		0.001151
0.589697		1.868283		0.001188
0.592121		1.868283		0.001227
0.594545		1.868283		0.001266
0.596970		1.868283		0.001307
0.599394		1.868283		0.001348
0.601818		1.868283		0.001391
0.604242		1.868283		0.001435
0.606667		1.868283		0.001480
0.609091		1.868283		0.001526
0.611515		1.868283		0.001573
0.613939		1.868283		0.001622
0.616364		1.868283		0.001672
0.618788		1.868283		0.001723
0.621212		1.868283		0.001775
0.623636		1.868283		0.001829
0.626061		1.868283		0.001884
0.628485		1.868283		0.001941
0.630909		1.868283		0.001999
0.633333		1.868283		0.002059
0.635758		1.868283		0.002120
0.638182		1.868283		0.002182
0.640606		1.868283		0.002246
0.643030		1.868283		0.002312
0.645455		1.868283		0.002379
0.647879		1.868283		0.002448
0.650303		1.868283		0.002519
0.652727		1.868283		0.002591
0.655152		1.868283		0.002666
0.657576		1.868283		0.002742
0.660000		1.868283		0.002820
0.662424		1.868283		0.002899
0.664848		1.868283		0.002981
0.667273		1.868283		0.003065
0.669697		1.868283		0.003151
0.672121		1.868283		0.003238
0.674545		1.868283		0.003328
0.676970		1.868283		0.003420
0.679394		1.868283		0.003514
0.681818		1.868283		0.003611
0.684242		1.868283		0.003710
0.686667		1.868283		0.003811
0.689091		1.868283		0.003914
0.691515		1.868283		0.004020
0.693939		1.868283		0.004128
0.696364		1.868283		0.004239
0.698788		1.868283		0.004352
0.701212		1.868283		0.004468
0.703636		1.868283		0.004587
0.706061		1.868283		0.004709
0.708485		1.868283		0.004833
0.710909		1.868283		0.004960
0.713333		1.868283		0.005090
0.715758		1.868283		0.005223
0.718182		1.868283		0.005359
0.720606		1.868283		0.005498
0.723030		1.868283		0.005640
0.725455		1.868283		0.005786
0.727879		1.868283		0.005934
0.730303		1.868283		0.006086
0.732727		1.868283		0.006242
0.735152		1.868283		0.006400
0.737576		1.868283		0.006563
0.740000		1.868283		0.006729
0.742424		1.868283		0.006898
0.744848		1.868283		0.007072
0.747273		1.868283		0.007249
0.749697		1.868283		0.007430
0.752121		1.868283		0.007615
0.754545		1.868283		0.007804
0.756970		1.868283		0.007997
0.759394		1.868283		0.008195
0.761818		1.868283		0.008396
0.764242		1.868283		0.008602
0.766667		1.868283		0.008813
0.769091		1.868283		0.009028
0.771515		1.868283		0.009247
0.773939		1.868283		0.009472
0.776364		1.868283		0.009701
0.778788		1.868283		0.009934
0.781212		1.868283		0.010173
0.783636		1.868283		0.010417
0.786061		1.868283		0.010666
0.788485		1.868283		0.010920
0.790909		1.868283		0.011180
0.793333		1.868283		0.011445
0.795758		1.868283		0.011715
0.798182		1.868283		0.011992
0.800606		1.868283		0.012273
0.803030		1.868283		0.012561
0.805455		1.868283		0.012855
0.807879		1.868283		0.013154
0.810303		1.868283		0.013460
0.812727		1.868283		0.013772
0.815152		1.868283		0.014091
0.817576		1.868283		0.014416
0.820000		1.868283		0.014747
0.580000		1.895758		0.001074
0.582424		1.895758		0.001109
0.584848		1.895758		0.001145
0.587273		1.895758		0.001182
0.589697		1.895758		0.001220
0.592121		1.895758		0.001259
0.594545		1.895758		0.001300
0.596970		1.895758		0.001341
0.599394		1.895758		0.001383
0.601818		1.895758		0.001427
0.604242		1.895758		0.001471
0.606667		1.895758		0.001517
0.609091		1.895758		0.001564
0.611515		1.895758		0.001612
0.613939		1.895758		0.001662
0.616364		1.895758		0.001712
0.618788		1.895758		0.001764
0.621212		1.895758		0.001818
0.623636		1.895758		0.001873
0.626061		1.895758		0.001929
0.628485		1.895758		0.001986
0.630909		1.895758		0.002045
0.633333		1.895758		0.002106
0.635758		1.895758		0.002168
0.638182		1.895758		0.002231
0.640606		1.895758		0.002296
0.643030		1.895758		0.002363
0.645455		1.895758		0.002431
0.647879		1.895758		0.002502
0.650303		1.895758		0.002573
0.652727		1.895758		0.002647
0.655152		1.895758		0.002722
0.657576		1.895758		0.002799
0.660000		1.895758		0.002879
0.662424		1.895758		0.002959
0.664848		1.895758		0.003042
0.667273		1.895758		0.003127
0.669697		1.895758		0.003214
0.672121		1.895758		0.003303
0.674545		1.895758		0.003394
0.676970		1.895758		0.003488
0.679394		1.895758		0.003583
0.681818		1.895758		0.003681
0.684242		1.895758		0.003781
0.686667		1.895758		0.003884
0.689091		1.895758		0.003988
0.691515		1.895758		0.004096
0.693939		1.895758		0.004205
0.696364		1.895758		0.004318
0.698788		1.895758		0.004433
0.701212		1.895758		0.004550
0.703636		1.895758		0.004671
0.706061		1.895758		0.004794
0.708485		1.895758		0.004919
0.710909		1.895758		0.005048
0.713333		1.895758		0.005180
0.715758		1.895758		0.005314
0.718182		1.895758		0.005452
0.720606		1.895758		0.005593
0.723030		1.895758		0.005737
0.725455		1.895758		0.005884
0.727879		1.895758		0.006034
0.730303		1.895758		0.006188
0.732727		1.895758		0.006345
0.735152		1.895758		0.006506
0.737576		1.895758		0.006670
0.740000		1.895758		0.006838
0.742424		1.895758		0.007010
0.744848		1.895758		0.007185
0.747273		1.895758		0.007364
0.749697		1.895758		0.007547
0.752121		1.895758		0.007734
0.754545		1.895758		0.007926
0.756970		1.895758		0.008121
0.759394		1.895758		0.008320
0.761818		1.895758		0.008524
0.764242		1.895758		0.008732
0.766667		1.895758		0.008945
0.769091		1.895758		0.009162
0.771515		1.895758		0.009384
0.773939		1.895758		0.009611
0.776364		1.895758		0.009842
0.778788		1.895758		0.010078
0.781212		1.895758		0.010319
0.783636		1.895758		0.010566
0.786061		1.895758		0.010817
0.788485		1.895758		0.011074
0.790909		1.895758		0.011336
0.793333		1.895758		0.011603
0.795758		1.895758		0.011876
0.798182		1.895758		0.012155
0.800606		1.895758		0.012440
0.803030		1.895758		0.012730
0.805455		1.895758		0.013026
0.807879		1.895758		0.013329
0.810303		1.895758		0.013637
0.812727		1.895758		0.013952
0.815152		1.895758		0.014273
0.817576		1.895758		0.014601
0.820000		1.895758		0.014936
0.580000		1.923232		0.001103
0.582424		1.923232		0.001139
0.584848		1.923232		0.001176
0.587273		1.923232		0.001213
0.589697		1.923232		0.001252
0.592121		1.923232		0.001292
0.594545		1.923232		0.001333
0.596970		1.923232		0.001375
0.599394		1.923232		0.001418
0.601818		1.923232		0.001462
0.604242		1.923232		0.001508
0.606667		1.923232		0.001554
