100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.647879		2.390303		0.050154
0.650303		2.390303		0.051561
0.652727		2.390303		0.053002
0.655152		2.390303		0.054476
0.657576		2.390303		0.055985
0.660000		2.390303		0.057529
0.662424		2.390303		0.059109
0.664848		2.390303		0.060725
0.667273		2.390303		0.062378
0.669697		2.390303		0.064070
0.672121		2.390303		0.065799
0.674545		2.390303		0.067568
0.676970		2.390303		0.069377
0.679394		2.390303		0.071226
0.681818		2.390303		0.073117
0.684242		2.390303		0.075049
0.686667		2.390303		0.077025
0.689091		2.390303		0.079044
0.691515		2.390303		0.081108
0.693939		2.390303		0.083217
0.696364		2.390303		0.085372
0.698788		2.390303		0.087574
0.701212		2.390303		0.089823
0.703636		2.390303		0.092120
0.706061		2.390303		0.094467
0.708485		2.390303		0.096864
0.710909		2.390303		0.099312
0.713333		2.390303		0.101812
0.715758		2.390303		0.104365
0.718182		2.390303		0.106971
0.720606		2.390303		0.109631
0.723030		2.390303		0.112347
0.725455		2.390303		0.115119
0.727879		2.390303		0.117948
0.730303		2.390303		0.120836
0.732727		2.390303		0.123783
0.735152		2.390303		0.126789
0.737576		2.390303		0.129857
0.740000		2.390303		0.132987
0.742424		2.390303		0.136180
0.744848		2.390303		0.139437
0.747273		2.390303		0.142759
0.749697		2.390303		0.146147
0.752121		2.390303		0.149602
0.754545		2.390303		0.153125
0.756970		2.390303		0.156718
0.759394		2.390303		0.160381
0.761818		2.390303		0.164115
0.764242		2.390303		0.167922
0.766667		2.390303		0.171802
0.769091		2.390303		0.175757
0.771515		2.390303		0.179788
0.773939		2.390303		0.183896
0.776364		2.390303		0.188082
0.778788		2.390303		0.192347
0.781212		2.390303		0.196693
0.783636		2.390303		0.201121
0.786061		2.390303		0.205631
0.788485		2.390303		0.210226
0.790909		2.390303		0.214906
0.793333		2.390303		0.219673
0.795758		2.390303		0.224527
0.798182		2.390303		0.229471
0.800606		2.390303		0.234505
0.803030		2.390303		0.239630
0.805455		2.390303		0.244849
0.807879		2.390303		0.250162
0.810303		2.390303		0.255570
0.812727		2.390303		0.261075
0.815152		2.390303		0.266679
0.817576		2.390303		0.272382
0.820000		2.390303		0.278187
0.580000		2.417778		0.022488
0.582424		2.417778		0.023206
0.584848		2.417778		0.023943
0.587273		2.417778		0.024700
0.589697		2.417778		0.025477
0.592121		2.417778		0.026275
0.594545		2.417778		0.027094
0.596970		2.417778		0.027934
0.599394		2.417778		0.028796
0.601818		2.417778		0.029680
0.604242		2.417778		0.030587
0.606667		2.417778		0.031518
0.609091		2.417778		0.032472
0.611515		2.417778		0.033451
0.613939		2.417778		0.034454
0.616364		2.417778		0.035482
0.618788		2.417778		0.036537
0.621212		2.417778		0.037617
0.623636		2.417778		0.038725
0.626061		2.417778		0.039860
0.628485		2.417778		0.041023
0.630909		2.417778		0.042214
0.633333		2.417778		0.043435
0.635758		2.417778		0.044685
0.638182		2.417778		0.045965
0.640606		2.417778		0.047276
0.643030		2.417778		0.048618
0.645455		2.417778		0.049993
0.647879		2.417778		0.051400
0.650303		2.417778		0.052840
0.652727		2.417778		0.054314
0.655152		2.417778		0.055823
0.657576		2.417778		0.057367
0.660000		2.417778		0.058947
0.662424		2.417778		0.060563
0.664848		2.417778		0.062216
0.667273		2.417778		0.063907
0.669697		2.417778		0.065637
0.672121		2.417778		0.067406
0.674545		2.417778		0.069215
0.676970		2.417778		0.071065
0.679394		2.417778		0.072956
0.681818		2.417778		0.074890
0.684242		2.417778		0.076866
0.686667		2.417778		0.078886
0.689091		2.417778		0.080950
0.691515		2.417778		0.083060
0.693939		2.417778		0.085216
0.696364		2.417778		0.087419
0.698788		2.417778		0.089669
0.701212		2.417778		0.091968
0.703636		2.417778		0.094316
0.706061		2.417778		0.096715
0.708485		2.417778		0.099164
0.710909		2.417778		0.101665
0.713333		2.417778		0.104220
0.715758		2.417778		0.106827
0.718182		2.417778		0.109490
0.720606		2.417778		0.112208
0.723030		2.417778		0.114982
0.725455		2.417778		0.117814
0.727879		2.417778		0.120703
0.730303		2.417778		0.123653
0.732727		2.417778		0.126662
0.735152		2.417778		0.129732
0.737576		2.417778		0.132865
0.740000		2.417778		0.136061
0.742424		2.417778		0.139321
0.744848		2.417778		0.142646
0.747273		2.417778		0.146037
0.749697		2.417778		0.149495
0.752121		2.417778		0.153022
0.754545		2.417778		0.156618
0.756970		2.417778		0.160285
0.759394		2.417778		0.164023
0.761818		2.417778		0.167834
0.764242		2.417778		0.171719
0.766667		2.417778		0.175678
0.769091		2.417778		0.179713
0.771515		2.417778		0.183826
0.773939		2.417778		0.188017
0.776364		2.417778		0.192287
0.778788		2.417778		0.196638
0.781212		2.417778		0.201071
0.783636		2.417778		0.205587
0.786061		2.417778		0.210187
0.788485		2.417778		0.214872
0.790909		2.417778		0.219645
0.793333		2.417778		0.224505
0.795758		2.417778		0.229455
0.798182		2.417778		0.234495
0.800606		2.417778		0.239627
0.803030		2.417778		0.244852
0.805455		2.417778		0.250172
0.807879		2.417778		0.255587
0.810303		2.417778		0.261100
0.812727		2.417778		0.266711
0.815152		2.417778		0.272421
0.817576		2.417778		0.278234
0.820000		2.417778		0.284148
0.580000		2.445253		0.023081
0.582424		2.445253		0.023817
0.584848		2.445253		0.024573
0.587273		2.445253		0.025349
0.589697		2.445253		0.026146
0.592121		2.445253		0.026964
0.594545		2.445253		0.027803
0.596970		2.445253		0.028664
0.599394		2.445253		0.029548
0.601818		2.445253		0.030454
0.604242		2.445253		0.031384
0.606667		2.445253		0.032337
0.609091		2.445253		0.033315
0.611515		2.445253		0.034318
0.613939		2.445253		0.035346
0.616364		2.445253		0.036400
0.618788		2.445253		0.037480
0.621212		2.445253		0.038587
0.623636		2.445253		0.039721
0.626061		2.445253		0.040884
0.628485		2.445253		0.042075
0.630909		2.445253		0.043295
0.633333		2.445253		0.044545
0.635758		2.445253		0.045825
0.638182		2.445253		0.047136
0.640606		2.445253		0.048478
0.643030		2.445253		0.049853
0.645455		2.445253		0.051260
0.647879		2.445253		0.052701
0.650303		2.445253		0.054175
0.652727		2.445253		0.055684
0.655152		2.445253		0.057228
0.657576		2.445253		0.058808
0.660000		2.445253		0.060425
0.662424		2.445253		0.062079
0.664848		2.445253		0.063771
0.667273		2.445253		0.065502
0.669697		2.445253		0.067272
0.672121		2.445253		0.069081
0.674545		2.445253		0.070932
0.676970		2.445253		0.072824
0.679394		2.445253		0.074759
0.681818		2.445253		0.076737
0.684242		2.445253		0.078758
0.686667		2.445253		0.080824
0.689091		2.445253		0.082935
0.691515		2.445253		0.085093
0.693939		2.445253		0.087297
0.696364		2.445253		0.089549
0.698788		2.445253		0.091850
0.701212		2.445253		0.094200
0.703636		2.445253		0.096601
0.706061		2.445253		0.099053
0.708485		2.445253		0.101556
0.710909		2.445253		0.104113
0.713333		2.445253		0.106723
0.715758		2.445253		0.109389
0.718182		2.445253		0.112109
0.720606		2.445253		0.114886
0.723030		2.445253		0.117721
0.725455		2.445253		0.120614
0.727879		2.445253		0.123567
0.730303		2.445253		0.126579
0.732727		2.445253		0.129653
0.735152		2.445253		0.132790
0.737576		2.445253		0.135989
0.740000		2.445253		0.139253
0.742424		2.445253		0.142582
0.744848		2.445253		0.145978
0.747273		2.445253		0.149441
0.749697		2.445253		0.152972
0.752121		2.445253		0.156573
0.754545		2.445253		0.160244
0.756970		2.445253		0.163987
0.759394		2.445253		0.167803
0.761818		2.445253		0.171693
0.764242		2.445253		0.175658
0.766667		2.445253		0.179699
0.769091		2.445253		0.183817
0.771515		2.445253		0.188013
0.773939		2.445253		0.192290
0.776364		2.445253		0.196647
0.778788		2.445253		0.201086
0.781212		2.445253		0.205608
0.783636		2.445253		0.210215
0.786061		2.445253		0.214908
0.788485		2.445253		0.219687
0.790909		2.445253		0.224555
0.793333		2.445253		0.229512
0.795758		2.445253		0.234560
0.798182		2.445253		0.239699
0.800606		2.445253		0.244932
0.803030		2.445253		0.250260
0.805455		2.445253		0.255684
0.807879		2.445253		0.261205
0.810303		2.445253		0.266824
0.812727		2.445253		0.272544
0.815152		2.445253		0.278365
0.817576		2.445253		0.284289
0.820000		2.445253		0.290317
0.580000		2.472727		0.023703
0.582424		2.472727		0.024458
0.584848		2.472727		0.025233
0.587273		2.472727		0.026029
0.589697		2.472727		0.026847
0.592121		2.472727		0.027685
0.594545		2.472727		0.028546
0.596970		2.472727		0.029429
0.599394		2.472727		0.030335
0.601818		2.472727		0.031264
0.604242		2.472727		0.032217
0.606667		2.472727		0.033195
0.609091		2.472727		0.034197
0.611515		2.472727		0.035225
0.613939		2.472727		0.036279
0.616364		2.472727		0.037359
0.618788		2.472727		0.038466
0.621212		2.472727		0.039600
0.623636		2.472727		0.040763
0.626061		2.472727		0.041954
0.628485		2.472727		0.043174
0.630909		2.472727		0.044425
0.633333		2.472727		0.045705
0.635758		2.472727		0.047016
0.638182		2.472727		0.048359
0.640606		2.472727		0.049734
0.643030		2.472727		0.051142
0.645455		2.472727		0.052583
0.647879		2.472727		0.054058
0.650303		2.472727		0.055568
0.652727		2.472727		0.057113
0.655152		2.472727		0.058694
0.657576		2.472727		0.060312
0.660000		2.472727		0.061967
0.662424		2.472727		0.063660
0.664848		2.472727		0.065392
0.667273		2.472727		0.067164
0.669697		2.472727		0.068975
0.672121		2.472727		0.070827
0.674545		2.472727		0.072721
0.676970		2.472727		0.074658
0.679394		2.472727		0.076637
0.681818		2.472727		0.078661
0.684242		2.472727		0.080729
0.686667		2.472727		0.082842
0.689091		2.472727		0.085002
0.691515		2.472727		0.087209
0.693939		2.472727		0.089464
0.696364		2.472727		0.091767
0.698788		2.472727		0.094120
0.701212		2.472727		0.096523
0.703636		2.472727		0.098978
0.706061		2.472727		0.101485
0.708485		2.472727		0.104045
0.710909		2.472727		0.106659
0.713333		2.472727		0.109327
0.715758		2.472727		0.112051
0.718182		2.472727		0.114832
0.720606		2.472727		0.117671
0.723030		2.472727		0.120568
0.725455		2.472727		0.123525
0.727879		2.472727		0.126542
0.730303		2.472727		0.129620
0.732727		2.472727		0.132761
0.735152		2.472727		0.135965
0.737576		2.472727		0.139234
0.740000		2.472727		0.142568
0.742424		2.472727		0.145969
0.744848		2.472727		0.149437
0.747273		2.472727		0.152974
0.749697		2.472727		0.156580
0.752121		2.472727		0.160258
0.754545		2.472727		0.164007
0.756970		2.472727		0.167829
0.759394		2.472727		0.171725
0.761818		2.472727		0.175696
0.764242		2.472727		0.179744
0.766667		2.472727		0.183869
0.769091		2.472727		0.188072
0.771515		2.472727		0.192356
0.773939		2.472727		0.196720
0.776364		2.472727		0.201167
0.778788		2.472727		0.205697
0.781212		2.472727		0.210312
0.783636		2.472727		0.215013
0.786061		2.472727		0.219800
0.788485		2.472727		0.224676
0.790909		2.472727		0.229642
0.793333		2.472727		0.234699
0.795758		2.472727		0.239847
0.798182		2.472727		0.245090
0.800606		2.472727		0.250427
0.803030		2.472727		0.255860
0.805455		2.472727		0.261391
0.807879		2.472727		0.267021
0.810303		2.472727		0.272751
0.812727		2.472727		0.278583
0.815152		2.472727		0.284517
0.817576		2.472727		0.290556
0.820000		2.472727		0.296701
0.580000		2.500202		0.024355
0.582424		2.500202		0.025130
0.584848		2.500202		0.025926
0.587273		2.500202		0.026742
0.589697		2.500202		0.027581
0.592121		2.500202		0.028441
0.594545		2.500202		0.029324
0.596970		2.500202		0.030230
0.599394		2.500202		0.031159
0.601818		2.500202		0.032112
0.604242		2.500202		0.033090
0.606667		2.500202		0.034092
0.609091		2.500202		0.035120
0.611515		2.500202		0.036174
0.613939		2.500202		0.037255
0.616364		2.500202		0.038362
0.618788		2.500202		0.039497
0.621212		2.500202		0.040660
0.623636		2.500202		0.041852
0.626061		2.500202		0.043073
0.628485		2.500202		0.044323
0.630909		2.500202		0.045605
0.633333		2.500202		0.046917
0.635758		2.500202		0.048261
0.638182		2.500202		0.049637
0.640606		2.500202		0.051045
0.643030		2.500202		0.052488
0.645455		2.500202		0.053964
0.647879		2.500202		0.055475
0.650303		2.500202		0.057022
0.652727		2.500202		0.058605
0.655152		2.500202		0.060224
0.657576		2.500202		0.061881
0.660000		2.500202		0.063576
0.662424		2.500202		0.065309
0.664848		2.500202		0.067083
0.667273		2.500202		0.068896
0.669697		2.500202		0.070751
0.672121		2.500202		0.072647
0.674545		2.500202		0.074586
0.676970		2.500202		0.076568
0.679394		2.500202		0.078594
0.681818		2.500202		0.080665
0.684242		2.500202		0.082781
0.686667		2.500202		0.084944
0.689091		2.500202		0.087154
0.691515		2.500202		0.089412
0.693939		2.500202		0.091719
0.696364		2.500202		0.094075
0.698788		2.500202		0.096482
0.701212		2.500202		0.098941
0.703636		2.500202		0.101451
0.706061		2.500202		0.104015
0.708485		2.500202		0.106633
0.710909		2.500202		0.109306
0.713333		2.500202		0.112035
0.715758		2.500202		0.114820
0.718182		2.500202		0.117664
0.720606		2.500202		0.120565
0.723030		2.500202		0.123527
0.725455		2.500202		0.126549
0.727879		2.500202		0.129633
0.730303		2.500202		0.132779
0.732727		2.500202		0.135989
0.735152		2.500202		0.139264
0.737576		2.500202		0.142604
0.740000		2.500202		0.146011
0.742424		2.500202		0.149485
0.744848		2.500202		0.153029
0.747273		2.500202		0.156642
0.749697		2.500202		0.160326
0.752121		2.500202		0.164082
0.754545		2.500202		0.167911
0.756970		2.500202		0.171815
0.759394		2.500202		0.175794
0.761818		2.500202		0.179849
0.764242		2.500202		0.183982
0.766667		2.500202		0.188194
0.769091		2.500202		0.192486
0.771515		2.500202		0.196859
0.773939		2.500202		0.201314
0.776364		2.500202		0.205853
0.778788		2.500202		0.210477
0.781212		2.500202		0.215187
0.783636		2.500202		0.219984
0.786061		2.500202		0.224870
0.788485		2.500202		0.229846
0.790909		2.500202		0.234912
0.793333		2.500202		0.240072
0.795758		2.500202		0.245325
0.798182		2.500202		0.250673
0.800606		2.500202		0.256117
0.803030		2.500202		0.261659
0.805455		2.500202		0.267301
0.807879		2.500202		0.273042
0.810303		2.500202		0.278886
0.812727		2.500202		0.284833
0.815152		2.500202		0.290884
0.817576		2.500202		0.297042
0.820000		2.500202		0.303307
0.580000		2.527677		0.025039
0.582424		2.527677		0.025835
0.584848		2.527677		0.026651
0.587273		2.527677		0.027490
0.589697		2.527677		0.028350
0.592121		2.527677		0.029233
0.594545		2.527677		0.030139
0.596970		2.527677		0.031069
0.599394		2.527677		0.032022
0.601818		2.527677		0.033000
0.604242		2.527677		0.034003
0.606667		2.527677		0.035032
0.609091		2.527677		0.036086
0.611515		2.527677		0.037167
0.613939		2.527677		0.038275
0.616364		2.527677		0.039411
0.618788		2.527677		0.040575
0.621212		2.527677		0.041768
0.623636		2.527677		0.042990
0.626061		2.527677		0.044242
0.628485		2.527677		0.045524
0.630909		2.527677		0.046838
0.633333		2.527677		0.048183
0.635758		2.527677		0.049560
0.638182		2.527677		0.050971
0.640606		2.527677		0.052415
0.643030		2.527677		0.053893
0.645455		2.527677		0.055406
0.647879		2.527677		0.056954
0.650303		2.527677		0.058539
0.652727		2.527677		0.060160
0.655152		2.527677		0.061820
0.657576		2.527677		0.063517
0.660000		2.527677		0.065253
0.662424		2.527677		0.067029
0.664848		2.527677		0.068845
0.667273		2.527677		0.070702
0.669697		2.527677		0.072602
0.672121		2.527677		0.074543
0.674545		2.527677		0.076529
0.676970		2.527677		0.078558
0.679394		2.527677		0.080632
0.681818		2.527677		0.082752
0.684242		2.527677		0.084919
0.686667		2.527677		0.087132
0.689091		2.527677		0.089394
0.691515		2.527677		0.091705
0.693939		2.527677		0.094066
0.696364		2.527677		0.096477
0.698788		2.527677		0.098940
0.701212		2.527677		0.101455
0.703636		2.527677		0.104024
0.706061		2.527677		0.106647
0.708485		2.527677		0.109325
0.710909		2.527677		0.112059
0.713333		2.527677		0.114850
0.715758		2.527677		0.117699
0.718182		2.527677		0.120606
0.720606		2.527677		0.123574
0.723030		2.527677		0.126602
0.725455		2.527677		0.129692
0.727879		2.527677		0.132845
0.730303		2.527677		0.136062
0.732727		2.527677		0.139343
0.735152		2.527677		0.142690
0.737576		2.527677		0.146104
0.740000		2.527677		0.149586
0.742424		2.527677		0.153137
0.744848		2.527677		0.156757
0.747273		2.527677		0.160449
0.749697		2.527677		0.164214
0.752121		2.527677		0.168051
0.754545		2.527677		0.171963
0.756970		2.527677		0.175950
0.759394		2.527677		0.180015
0.761818		2.527677		0.184157
0.764242		2.527677		0.188378
0.766667		2.527677		0.192679
0.769091		2.527677		0.197062
0.771515		2.527677		0.201527
0.773939		2.527677		0.206076
0.776364		2.527677		0.210711
0.778788		2.527677		0.215431
0.781212		2.527677		0.220239
0.783636		2.527677		0.225136
0.786061		2.527677		0.230123
0.788485		2.527677		0.235201
0.790909		2.527677		0.240372
0.793333		2.527677		0.245637
0.795758		2.527677		0.250998
0.798182		2.527677		0.256454
0.800606		2.527677		0.262009
0.803030		2.527677		0.267664
0.805455		2.527677		0.273419
0.807879		2.527677		0.279276
0.810303		2.527677		0.285236
0.812727		2.527677		0.291302
0.815152		2.527677		0.297474
0.817576		2.527677		0.303753
0.820000		2.527677		0.310142
0.580000		2.555152		0.025756
0.582424		2.555152		0.026573
0.584848		2.555152		0.027412
0.587273		2.555152		0.028273
0.589697		2.555152		0.029156
0.592121		2.555152		0.030063
0.594545		2.555152		0.030993
0.596970		2.555152		0.031947
0.599394		2.555152		0.032926
0.601818		2.555152		0.033930
0.604242		2.555152		0.034959
0.606667		2.555152		0.036015
0.609091		2.555152		0.037097
0.611515		2.555152		0.038206
0.613939		2.555152		0.039343
0.616364		2.555152		0.040508
0.618788		2.555152		0.041702
0.621212		2.555152		0.042926
0.623636		2.555152		0.044179
0.626061		2.555152		0.045463
0.628485		2.555152		0.046779
0.630909		2.555152		0.048126
0.633333		2.555152		0.049505
0.635758		2.555152		0.050918
0.638182		2.555152		0.052364
0.640606		2.555152		0.053844
0.643030		2.555152		0.055359
0.645455		2.555152		0.056910
0.647879		2.555152		0.058498
0.650303		2.555152		0.060122
0.652727		2.555152		0.061784
0.655152		2.555152		0.063484
0.657576		2.555152		0.065223
0.660000		2.555152		0.067002
0.662424		2.555152		0.068822
0.664848		2.555152		0.070683
0.667273		2.555152		0.072585
0.669697		2.555152		0.074531
0.672121		2.555152		0.076520
0.674545		2.555152		0.078553
0.676970		2.555152		0.080631
0.679394		2.555152		0.082755
0.681818		2.555152		0.084926
0.684242		2.555152		0.087144
0.686667		2.555152		0.089411
0.689091		2.555152		0.091727
0.691515		2.555152		0.094092
0.693939		2.555152		0.096509
0.696364		2.555152		0.098977
0.698788		2.555152		0.101498
