100
100
T [fm^-1]		muB [fm^-1]		betapi_dfce [fm^-4]
0.643030		0.879192		0.063003
0.645455		0.879192		0.064550
0.647879		0.879192		0.066133
0.650303		0.879192		0.067752
0.652727		0.879192		0.069409
0.655152		0.879192		0.071104
0.657576		0.879192		0.072839
0.660000		0.879192		0.074613
0.662424		0.879192		0.076429
0.664848		0.879192		0.078286
0.667273		0.879192		0.080186
0.669697		0.879192		0.082129
0.672121		0.879192		0.084117
0.674545		0.879192		0.086150
0.676970		0.879192		0.088230
0.679394		0.879192		0.090358
0.681818		0.879192		0.092534
0.684242		0.879192		0.094759
0.686667		0.879192		0.097035
0.689091		0.879192		0.099362
0.691515		0.879192		0.101743
0.693939		0.879192		0.104177
0.696364		0.879192		0.106666
0.698788		0.879192		0.109211
0.701212		0.879192		0.111814
0.703636		0.879192		0.114475
0.706061		0.879192		0.117196
0.708485		0.879192		0.119977
0.710909		0.879192		0.122821
0.713333		0.879192		0.125729
0.715758		0.879192		0.128701
0.718182		0.879192		0.131740
0.720606		0.879192		0.134845
0.723030		0.879192		0.138020
0.725455		0.879192		0.141265
0.727879		0.879192		0.144582
0.730303		0.879192		0.147972
0.732727		0.879192		0.151436
0.735152		0.879192		0.154977
0.737576		0.879192		0.158595
0.740000		0.879192		0.162293
0.742424		0.879192		0.166071
0.744848		0.879192		0.169932
0.747273		0.879192		0.173877
0.749697		0.879192		0.177907
0.752121		0.879192		0.182025
0.754545		0.879192		0.186232
0.756970		0.879192		0.190530
0.759394		0.879192		0.194920
0.761818		0.879192		0.199405
0.764242		0.879192		0.203986
0.766667		0.879192		0.208666
0.769091		0.879192		0.213445
0.771515		0.879192		0.218326
0.773939		0.879192		0.223311
0.776364		0.879192		0.228402
0.778788		0.879192		0.233601
0.781212		0.879192		0.238910
0.783636		0.879192		0.244331
0.786061		0.879192		0.249866
0.788485		0.879192		0.255517
0.790909		0.879192		0.261287
0.793333		0.879192		0.267177
0.795758		0.879192		0.273191
0.798182		0.879192		0.279329
0.800606		0.879192		0.285596
0.803030		0.879192		0.291992
0.805455		0.879192		0.298520
0.807879		0.879192		0.305183
0.810303		0.879192		0.311983
0.812727		0.879192		0.318923
0.815152		0.879192		0.326005
0.817576		0.879192		0.333231
0.820000		0.879192		0.340605
0.580000		0.906667		0.033237
0.582424		0.906667		0.034086
0.584848		0.906667		0.034956
0.587273		0.906667		0.035846
0.589697		0.906667		0.036757
0.592121		0.906667		0.037690
0.594545		0.906667		0.038645
0.596970		0.906667		0.039622
0.599394		0.906667		0.040623
0.601818		0.906667		0.041648
0.604242		0.906667		0.042697
0.606667		0.906667		0.043771
0.609091		0.906667		0.044870
0.611515		0.906667		0.045995
0.613939		0.906667		0.047147
0.616364		0.906667		0.048326
0.618788		0.906667		0.049533
0.621212		0.906667		0.050768
0.623636		0.906667		0.052032
0.626061		0.906667		0.053326
0.628485		0.906667		0.054650
0.630909		0.906667		0.056006
0.633333		0.906667		0.057393
0.635758		0.906667		0.058812
0.638182		0.906667		0.060265
0.640606		0.906667		0.061751
0.643030		0.906667		0.063273
0.645455		0.906667		0.064829
0.647879		0.906667		0.066422
0.650303		0.906667		0.068052
0.652727		0.906667		0.069720
0.655152		0.906667		0.071426
0.657576		0.906667		0.073172
0.660000		0.906667		0.074958
0.662424		0.906667		0.076785
0.664848		0.906667		0.078655
0.667273		0.906667		0.080567
0.669697		0.906667		0.082524
0.672121		0.906667		0.084525
0.674545		0.906667		0.086573
0.676970		0.906667		0.088667
0.679394		0.906667		0.090809
0.681818		0.906667		0.093000
0.684242		0.906667		0.095241
0.686667		0.906667		0.097532
0.689091		0.906667		0.099876
0.691515		0.906667		0.102274
0.693939		0.906667		0.104725
0.696364		0.906667		0.107232
0.698788		0.906667		0.109795
0.701212		0.906667		0.112416
0.703636		0.906667		0.115097
0.706061		0.906667		0.117837
0.708485		0.906667		0.120639
0.710909		0.906667		0.123504
0.713333		0.906667		0.126433
0.715758		0.906667		0.129427
0.718182		0.906667		0.132488
0.720606		0.906667		0.135616
0.723030		0.906667		0.138815
0.725455		0.906667		0.142084
0.727879		0.906667		0.145425
0.730303		0.906667		0.148841
0.732727		0.906667		0.152331
0.735152		0.906667		0.155899
0.737576		0.906667		0.159544
0.740000		0.906667		0.163270
0.742424		0.906667		0.167077
0.744848		0.906667		0.170967
0.747273		0.906667		0.174942
0.749697		0.906667		0.179003
0.752121		0.906667		0.183153
0.754545		0.906667		0.187392
0.756970		0.906667		0.191723
0.759394		0.906667		0.196147
0.761818		0.906667		0.200667
0.764242		0.906667		0.205284
0.766667		0.906667		0.209999
0.769091		0.906667		0.214816
0.771515		0.906667		0.219735
0.773939		0.906667		0.224759
0.776364		0.906667		0.229889
0.778788		0.906667		0.235129
0.781212		0.906667		0.240479
0.783636		0.906667		0.245943
0.786061		0.906667		0.251521
0.788485		0.906667		0.257217
0.790909		0.906667		0.263032
0.793333		0.906667		0.268969
0.795758		0.906667		0.275030
0.798182		0.906667		0.281217
0.800606		0.906667		0.287532
0.803030		0.906667		0.293979
0.805455		0.906667		0.300559
0.807879		0.906667		0.307275
0.810303		0.906667		0.314129
0.812727		0.906667		0.321123
0.815152		0.906667		0.328261
0.817576		0.906667		0.335545
0.820000		0.906667		0.342978
0.580000		0.934141		0.033342
0.582424		0.934141		0.034195
0.584848		0.934141		0.035069
0.587273		0.934141		0.035964
0.589697		0.934141		0.036880
0.592121		0.934141		0.037818
0.594545		0.934141		0.038778
0.596970		0.934141		0.039761
0.599394		0.934141		0.040768
0.601818		0.934141		0.041798
0.604242		0.934141		0.042853
0.606667		0.934141		0.043933
0.609091		0.934141		0.045039
0.611515		0.934141		0.046171
0.613939		0.934141		0.047329
0.616364		0.934141		0.048515
0.618788		0.934141		0.049729
0.621212		0.934141		0.050972
0.623636		0.934141		0.052244
0.626061		0.934141		0.053546
0.628485		0.934141		0.054878
0.630909		0.934141		0.056242
0.633333		0.934141		0.057638
0.635758		0.934141		0.059067
0.638182		0.934141		0.060529
0.640606		0.934141		0.062025
0.643030		0.934141		0.063556
0.645455		0.934141		0.065123
0.647879		0.934141		0.066726
0.650303		0.934141		0.068367
0.652727		0.934141		0.070046
0.655152		0.934141		0.071764
0.657576		0.934141		0.073521
0.660000		0.934141		0.075320
0.662424		0.934141		0.077159
0.664848		0.934141		0.079042
0.667273		0.934141		0.080968
0.669697		0.934141		0.082938
0.672121		0.934141		0.084953
0.674545		0.934141		0.087015
0.676970		0.934141		0.089124
0.679394		0.934141		0.091281
0.681818		0.934141		0.093488
0.684242		0.934141		0.095745
0.686667		0.934141		0.098054
0.689091		0.934141		0.100415
0.691515		0.934141		0.102829
0.693939		0.934141		0.105299
0.696364		0.934141		0.107824
0.698788		0.934141		0.110406
0.701212		0.934141		0.113047
0.703636		0.934141		0.115747
0.706061		0.934141		0.118508
0.708485		0.934141		0.121331
0.710909		0.934141		0.124218
0.713333		0.934141		0.127169
0.715758		0.934141		0.130186
0.718182		0.934141		0.133270
0.720606		0.934141		0.136423
0.723030		0.934141		0.139646
0.725455		0.934141		0.142940
0.727879		0.934141		0.146307
0.730303		0.934141		0.149749
0.732727		0.934141		0.153267
0.735152		0.934141		0.156862
0.737576		0.934141		0.160536
0.740000		0.934141		0.164291
0.742424		0.934141		0.168128
0.744848		0.934141		0.172049
0.747273		0.934141		0.176055
0.749697		0.934141		0.180148
0.752121		0.934141		0.184331
0.754545		0.934141		0.188604
0.756970		0.934141		0.192969
0.759394		0.934141		0.197429
0.761818		0.934141		0.201984
0.764242		0.934141		0.206638
0.766667		0.934141		0.211391
0.769091		0.934141		0.216247
0.771515		0.934141		0.221205
0.773939		0.934141		0.226270
0.776364		0.934141		0.231442
0.778788		0.934141		0.236724
0.781212		0.934141		0.242117
0.783636		0.934141		0.247625
0.786061		0.934141		0.253249
0.788485		0.934141		0.258991
0.790909		0.934141		0.264853
0.793333		0.934141		0.270838
0.795758		0.934141		0.276948
0.798182		0.934141		0.283186
0.800606		0.934141		0.289553
0.803030		0.934141		0.296052
0.805455		0.934141		0.302686
0.807879		0.934141		0.309456
0.810303		0.934141		0.316366
0.812727		0.934141		0.323418
0.815152		0.934141		0.330615
0.817576		0.934141		0.337958
0.820000		0.934141		0.345452
0.580000		0.961616		0.033452
0.582424		0.961616		0.034310
0.584848		0.961616		0.035189
0.587273		0.961616		0.036088
0.589697		0.961616		0.037009
0.592121		0.961616		0.037953
0.594545		0.961616		0.038918
0.596970		0.961616		0.039907
0.599394		0.961616		0.040920
0.601818		0.961616		0.041956
0.604242		0.961616		0.043017
0.606667		0.961616		0.044104
0.609091		0.961616		0.045216
0.611515		0.961616		0.046355
0.613939		0.961616		0.047521
0.616364		0.961616		0.048714
0.618788		0.961616		0.049936
0.621212		0.961616		0.051186
0.623636		0.961616		0.052466
0.626061		0.961616		0.053776
0.628485		0.961616		0.055118
0.630909		0.961616		0.056490
0.633333		0.961616		0.057895
0.635758		0.961616		0.059333
0.638182		0.961616		0.060805
0.640606		0.961616		0.062311
0.643030		0.961616		0.063853
0.645455		0.961616		0.065430
0.647879		0.961616		0.067045
0.650303		0.961616		0.068697
0.652727		0.961616		0.070387
0.655152		0.961616		0.072117
0.657576		0.961616		0.073887
0.660000		0.961616		0.075698
0.662424		0.961616		0.077551
0.664848		0.961616		0.079447
0.667273		0.961616		0.081387
0.669697		0.961616		0.083371
0.672121		0.961616		0.085402
0.674545		0.961616		0.087478
0.676970		0.961616		0.089603
0.679394		0.961616		0.091776
0.681818		0.961616		0.093999
0.684242		0.961616		0.096273
0.686667		0.961616		0.098599
0.689091		0.961616		0.100978
0.691515		0.961616		0.103411
0.693939		0.961616		0.105899
0.696364		0.961616		0.108444
0.698788		0.961616		0.111046
0.701212		0.961616		0.113707
0.703636		0.961616		0.116428
0.706061		0.961616		0.119210
0.708485		0.961616		0.122056
0.710909		0.961616		0.124964
0.713333		0.961616		0.127939
0.715758		0.961616		0.130979
0.718182		0.961616		0.134088
0.720606		0.961616		0.137265
0.723030		0.961616		0.140514
0.725455		0.961616		0.143835
0.727879		0.961616		0.147229
0.730303		0.961616		0.150698
0.732727		0.961616		0.154244
0.735152		0.961616		0.157868
0.737576		0.961616		0.161572
0.740000		0.961616		0.165357
0.742424		0.961616		0.169226
0.744848		0.961616		0.173178
0.747273		0.961616		0.177217
0.749697		0.961616		0.181344
0.752121		0.961616		0.185561
0.754545		0.961616		0.189869
0.756970		0.961616		0.194270
0.759394		0.961616		0.198766
0.761818		0.961616		0.203360
0.764242		0.961616		0.208052
0.766667		0.961616		0.212844
0.769091		0.961616		0.217740
0.771515		0.961616		0.222740
0.773939		0.961616		0.227846
0.776364		0.961616		0.233062
0.778788		0.961616		0.238387
0.781212		0.961616		0.243826
0.783636		0.961616		0.249380
0.786061		0.961616		0.255051
0.788485		0.961616		0.260841
0.790909		0.961616		0.266752
0.793333		0.961616		0.272788
0.795758		0.961616		0.278949
0.798182		0.961616		0.285239
0.800606		0.961616		0.291659
0.803030		0.961616		0.298213
0.805455		0.961616		0.304903
0.807879		0.961616		0.311730
0.810303		0.961616		0.318699
0.812727		0.961616		0.325810
0.815152		0.961616		0.333067
0.817576		0.961616		0.340473
0.820000		0.961616		0.348030
0.580000		0.989091		0.033568
0.582424		0.989091		0.034431
0.584848		0.989091		0.035314
0.587273		0.989091		0.036219
0.589697		0.989091		0.037146
0.592121		0.989091		0.038094
0.594545		0.989091		0.039066
0.596970		0.989091		0.040061
0.599394		0.989091		0.041079
0.601818		0.989091		0.042122
0.604242		0.989091		0.043190
0.606667		0.989091		0.044283
0.609091		0.989091		0.045402
0.611515		0.989091		0.046548
0.613939		0.989091		0.047722
0.616364		0.989091		0.048923
0.618788		0.989091		0.050152
0.621212		0.989091		0.051411
0.623636		0.989091		0.052699
0.626061		0.989091		0.054018
0.628485		0.989091		0.055369
0.630909		0.989091		0.056751
0.633333		0.989091		0.058165
0.635758		0.989091		0.059613
0.638182		0.989091		0.061095
0.640606		0.989091		0.062612
0.643030		0.989091		0.064164
0.645455		0.989091		0.065753
0.647879		0.989091		0.067379
0.650303		0.989091		0.069043
0.652727		0.989091		0.070745
0.655152		0.989091		0.072488
0.657576		0.989091		0.074271
0.660000		0.989091		0.076095
0.662424		0.989091		0.077962
0.664848		0.989091		0.079872
0.667273		0.989091		0.081826
0.669697		0.989091		0.083825
0.672121		0.989091		0.085871
0.674545		0.989091		0.087964
0.676970		0.989091		0.090104
0.679394		0.989091		0.092294
0.681818		0.989091		0.094534
0.684242		0.989091		0.096826
0.686667		0.989091		0.099170
0.689091		0.989091		0.101567
0.691515		0.989091		0.104019
0.693939		0.989091		0.106527
0.696364		0.989091		0.109092
0.698788		0.989091		0.111714
0.701212		0.989091		0.114397
0.703636		0.989091		0.117140
0.706061		0.989091		0.119944
0.708485		0.989091		0.122812
0.710909		0.989091		0.125745
0.713333		0.989091		0.128743
0.715758		0.989091		0.131808
0.718182		0.989091		0.134942
0.720606		0.989091		0.138146
0.723030		0.989091		0.141421
0.725455		0.989091		0.144769
0.727879		0.989091		0.148191
0.730303		0.989091		0.151690
0.732727		0.989091		0.155265
0.735152		0.989091		0.158919
0.737576		0.989091		0.162654
0.740000		0.989091		0.166471
0.742424		0.989091		0.170371
0.744848		0.989091		0.174357
0.747273		0.989091		0.178430
0.749697		0.989091		0.182592
0.752121		0.989091		0.186844
0.754545		0.989091		0.191189
0.756970		0.989091		0.195627
0.759394		0.989091		0.200162
0.761818		0.989091		0.204794
0.764242		0.989091		0.209526
0.766667		0.989091		0.214360
0.769091		0.989091		0.219297
0.771515		0.989091		0.224340
0.773939		0.989091		0.229490
0.776364		0.989091		0.234750
0.778788		0.989091		0.240122
0.781212		0.989091		0.245608
0.783636		0.989091		0.251209
0.786061		0.989091		0.256929
0.788485		0.989091		0.262769
0.790909		0.989091		0.268731
0.793333		0.989091		0.274819
0.795758		0.989091		0.281034
0.798182		0.989091		0.287378
0.800606		0.989091		0.293854
0.803030		0.989091		0.300465
0.805455		0.989091		0.307213
0.807879		0.989091		0.314099
0.810303		0.989091		0.321128
0.812727		0.989091		0.328301
0.815152		0.989091		0.335622
0.817576		0.989091		0.343092
0.820000		0.989091		0.350714
0.580000		1.016566		0.033690
0.582424		1.016566		0.034558
0.584848		1.016566		0.035446
0.587273		1.016566		0.036357
0.589697		1.016566		0.037289
0.592121		1.016566		0.038243
0.594545		1.016566		0.039221
0.596970		1.016566		0.040222
0.599394		1.016566		0.041247
0.601818		1.016566		0.042296
0.604242		1.016566		0.043371
0.606667		1.016566		0.044471
0.609091		1.016566		0.045598
0.611515		1.016566		0.046751
0.613939		1.016566		0.047932
0.616364		1.016566		0.049142
0.618788		1.016566		0.050379
0.621212		1.016566		0.051647
0.623636		1.016566		0.052944
0.626061		1.016566		0.054272
0.628485		1.016566		0.055632
0.630909		1.016566		0.057024
0.633333		1.016566		0.058448
0.635758		1.016566		0.059907
0.638182		1.016566		0.061399
0.640606		1.016566		0.062927
0.643030		1.016566		0.064491
0.645455		1.016566		0.066091
0.647879		1.016566		0.067729
0.650303		1.016566		0.069405
0.652727		1.016566		0.071121
0.655152		1.016566		0.072876
0.657576		1.016566		0.074672
0.660000		1.016566		0.076511
0.662424		1.016566		0.078392
0.664848		1.016566		0.080316
0.667273		1.016566		0.082286
0.669697		1.016566		0.084301
0.672121		1.016566		0.086362
0.674545		1.016566		0.088471
0.676970		1.016566		0.090629
0.679394		1.016566		0.092836
0.681818		1.016566		0.095094
0.684242		1.016566		0.097404
0.686667		1.016566		0.099766
0.689091		1.016566		0.102183
0.691515		1.016566		0.104655
0.693939		1.016566		0.107183
0.696364		1.016566		0.109769
0.698788		1.016566		0.112413
0.701212		1.016566		0.115118
0.703636		1.016566		0.117883
0.706061		1.016566		0.120711
0.708485		1.016566		0.123603
0.710909		1.016566		0.126560
0.713333		1.016566		0.129583
0.715758		1.016566		0.132674
0.718182		1.016566		0.135835
0.720606		1.016566		0.139066
0.723030		1.016566		0.142368
0.725455		1.016566		0.145745
0.727879		1.016566		0.149196
0.730303		1.016566		0.152724
0.732727		1.016566		0.156330
0.735152		1.016566		0.160016
0.737576		1.016566		0.163783
0.740000		1.016566		0.167633
0.742424		1.016566		0.171567
0.744848		1.016566		0.175587
0.747273		1.016566		0.179696
0.749697		1.016566		0.183894
0.752121		1.016566		0.188183
0.754545		1.016566		0.192565
0.756970		1.016566		0.197043
0.759394		1.016566		0.201617
0.761818		1.016566		0.206290
0.764242		1.016566		0.211064
0.766667		1.016566		0.215940
0.769091		1.016566		0.220921
0.771515		1.016566		0.226008
0.773939		1.016566		0.231204
0.776364		1.016566		0.236511
0.778788		1.016566		0.241930
0.781212		1.016566		0.247464
0.783636		1.016566		0.253115
0.786061		1.016566		0.258886
0.788485		1.016566		0.264778
0.790909		1.016566		0.270793
0.793333		1.016566		0.276935
0.795758		1.016566		0.283205
0.798182		1.016566		0.289606
0.800606		1.016566		0.296140
0.803030		1.016566		0.302810
0.805455		1.016566		0.309618
0.807879		1.016566		0.316566
0.810303		1.016566		0.323658
0.812727		1.016566		0.330895
0.815152		1.016566		0.338281
0.817576		1.016566		0.345818
0.820000		1.016566		0.353508
0.580000		1.044040		0.033818
0.582424		1.044040		0.034691
0.584848		1.044040		0.035585
0.587273		1.044040		0.036501
0.589697		1.044040		0.037439
0.592121		1.044040		0.038400
0.594545		1.044040		0.039384
0.596970		1.044040		0.040391
0.599394		1.044040		0.041423
0.601818		1.044040		0.042479
0.604242		1.044040		0.043561
0.606667		1.044040		0.044669
0.609091		1.044040		0.045803
0.611515		1.044040		0.046965
0.613939		1.044040		0.048154
0.616364		1.044040		0.049371
0.618788		1.044040		0.050618
0.621212		1.044040		0.051894
0.623636		1.044040		0.053201
0.626061		1.044040		0.054539
0.628485		1.044040		0.055908
0.630909		1.044040		0.057310
0.633333		1.044040		0.058745
0.635758		1.044040		0.060214
0.638182		1.044040		0.061718
0.640606		1.044040		0.063257
0.643030		1.044040		0.064832
0.645455		1.044040		0.066445
0.647879		1.044040		0.068095
0.650303		1.044040		0.069785
0.652727		1.044040		0.071513
0.655152		1.044040		0.073282
0.657576		1.044040		0.075093
0.660000		1.044040		0.076946
0.662424		1.044040		0.078841
0.664848		1.044040		0.080781
0.667273		1.044040		0.082767
0.669697		1.044040		0.084798
0.672121		1.044040		0.086876
0.674545		1.044040		0.089002
0.676970		1.044040		0.091177
0.679394		1.044040		0.093403
0.681818		1.044040		0.095679
0.684242		1.044040		0.098008
0.686667		1.044040		0.100390
0.689091		1.044040		0.102827
0.691515		1.044040		0.105320
0.693939		1.044040		0.107869
