100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.820000		2.527677		-0.144082
0.580000		2.555152		-0.113820
0.582424		2.555152		-0.114053
0.584848		2.555152		-0.114287
0.587273		2.555152		-0.114521
0.589697		2.555152		-0.114757
0.592121		2.555152		-0.114993
0.594545		2.555152		-0.115230
0.596970		2.555152		-0.115469
0.599394		2.555152		-0.115708
0.601818		2.555152		-0.115949
0.604242		2.555152		-0.116191
0.606667		2.555152		-0.116434
0.609091		2.555152		-0.116678
0.611515		2.555152		-0.116923
0.613939		2.555152		-0.117170
0.616364		2.555152		-0.117418
0.618788		2.555152		-0.117668
0.621212		2.555152		-0.117919
0.623636		2.555152		-0.118171
0.626061		2.555152		-0.118424
0.628485		2.555152		-0.118680
0.630909		2.555152		-0.118936
0.633333		2.555152		-0.119194
0.635758		2.555152		-0.119454
0.638182		2.555152		-0.119715
0.640606		2.555152		-0.119978
0.643030		2.555152		-0.120243
0.645455		2.555152		-0.120509
0.647879		2.555152		-0.120776
0.650303		2.555152		-0.121046
0.652727		2.555152		-0.121317
0.655152		2.555152		-0.121589
0.657576		2.555152		-0.121864
0.660000		2.555152		-0.122140
0.662424		2.555152		-0.122418
0.664848		2.555152		-0.122697
0.667273		2.555152		-0.122979
0.669697		2.555152		-0.123262
0.672121		2.555152		-0.123547
0.674545		2.555152		-0.123833
0.676970		2.555152		-0.124122
0.679394		2.555152		-0.124412
0.681818		2.555152		-0.124704
0.684242		2.555152		-0.124998
0.686667		2.555152		-0.125294
0.689091		2.555152		-0.125591
0.691515		2.555152		-0.125890
0.693939		2.555152		-0.126191
0.696364		2.555152		-0.126494
0.698788		2.555152		-0.126799
0.701212		2.555152		-0.127106
0.703636		2.555152		-0.127414
0.706061		2.555152		-0.127724
0.708485		2.555152		-0.128037
0.710909		2.555152		-0.128350
0.713333		2.555152		-0.128666
0.715758		2.555152		-0.128984
0.718182		2.555152		-0.129303
0.720606		2.555152		-0.129625
0.723030		2.555152		-0.129948
0.725455		2.555152		-0.130273
0.727879		2.555152		-0.130599
0.730303		2.555152		-0.130928
0.732727		2.555152		-0.131258
0.735152		2.555152		-0.131590
0.737576		2.555152		-0.131924
0.740000		2.555152		-0.132260
0.742424		2.555152		-0.132598
0.744848		2.555152		-0.132937
0.747273		2.555152		-0.133278
0.749697		2.555152		-0.133621
0.752121		2.555152		-0.133966
0.754545		2.555152		-0.134312
0.756970		2.555152		-0.134661
0.759394		2.555152		-0.135011
0.761818		2.555152		-0.135362
0.764242		2.555152		-0.135716
0.766667		2.555152		-0.136071
0.769091		2.555152		-0.136428
0.771515		2.555152		-0.136787
0.773939		2.555152		-0.137147
0.776364		2.555152		-0.137509
0.778788		2.555152		-0.137873
0.781212		2.555152		-0.138238
0.783636		2.555152		-0.138605
0.786061		2.555152		-0.138974
0.788485		2.555152		-0.139344
0.790909		2.555152		-0.139716
0.793333		2.555152		-0.140090
0.795758		2.555152		-0.140465
0.798182		2.555152		-0.140842
0.800606		2.555152		-0.141221
0.803030		2.555152		-0.141601
0.805455		2.555152		-0.141982
0.807879		2.555152		-0.142366
0.810303		2.555152		-0.142751
0.812727		2.555152		-0.143137
0.815152		2.555152		-0.143525
0.817576		2.555152		-0.143914
0.820000		2.555152		-0.144305
0.580000		2.582626		-0.113718
0.582424		2.582626		-0.113952
0.584848		2.582626		-0.114188
0.587273		2.582626		-0.114424
0.589697		2.582626		-0.114661
0.592121		2.582626		-0.114899
0.594545		2.582626		-0.115139
0.596970		2.582626		-0.115379
0.599394		2.582626		-0.115621
0.601818		2.582626		-0.115863
0.604242		2.582626		-0.116107
0.606667		2.582626		-0.116352
0.609091		2.582626		-0.116599
0.611515		2.582626		-0.116846
0.613939		2.582626		-0.117095
0.616364		2.582626		-0.117346
0.618788		2.582626		-0.117598
0.621212		2.582626		-0.117851
0.623636		2.582626		-0.118106
0.626061		2.582626		-0.118362
0.628485		2.582626		-0.118620
0.630909		2.582626		-0.118879
0.633333		2.582626		-0.119140
0.635758		2.582626		-0.119402
0.638182		2.582626		-0.119666
0.640606		2.582626		-0.119932
0.643030		2.582626		-0.120199
0.645455		2.582626		-0.120468
0.647879		2.582626		-0.120739
0.650303		2.582626		-0.121011
0.652727		2.582626		-0.121285
0.655152		2.582626		-0.121561
0.657576		2.582626		-0.121838
0.660000		2.582626		-0.122117
0.662424		2.582626		-0.122398
0.664848		2.582626		-0.122681
0.667273		2.582626		-0.122965
0.669697		2.582626		-0.123252
0.672121		2.582626		-0.123540
0.674545		2.582626		-0.123830
0.676970		2.582626		-0.124121
0.679394		2.582626		-0.124415
0.681818		2.582626		-0.124710
0.684242		2.582626		-0.125008
0.686667		2.582626		-0.125307
0.689091		2.582626		-0.125607
0.691515		2.582626		-0.125910
0.693939		2.582626		-0.126215
0.696364		2.582626		-0.126521
0.698788		2.582626		-0.126829
0.701212		2.582626		-0.127140
0.703636		2.582626		-0.127452
0.706061		2.582626		-0.127765
0.708485		2.582626		-0.128081
0.710909		2.582626		-0.128399
0.713333		2.582626		-0.128718
0.715758		2.582626		-0.129039
0.718182		2.582626		-0.129363
0.720606		2.582626		-0.129688
0.723030		2.582626		-0.130014
0.725455		2.582626		-0.130343
0.727879		2.582626		-0.130673
0.730303		2.582626		-0.131006
0.732727		2.582626		-0.131340
0.735152		2.582626		-0.131676
0.737576		2.582626		-0.132014
0.740000		2.582626		-0.132353
0.742424		2.582626		-0.132695
0.744848		2.582626		-0.133038
0.747273		2.582626		-0.133383
0.749697		2.582626		-0.133730
0.752121		2.582626		-0.134078
0.754545		2.582626		-0.134429
0.756970		2.582626		-0.134781
0.759394		2.582626		-0.135135
0.761818		2.582626		-0.135490
0.764242		2.582626		-0.135848
0.766667		2.582626		-0.136207
0.769091		2.582626		-0.136568
0.771515		2.582626		-0.136930
0.773939		2.582626		-0.137295
0.776364		2.582626		-0.137661
0.778788		2.582626		-0.138028
0.781212		2.582626		-0.138398
0.783636		2.582626		-0.138769
0.786061		2.582626		-0.139141
0.788485		2.582626		-0.139516
0.790909		2.582626		-0.139892
0.793333		2.582626		-0.140269
0.795758		2.582626		-0.140649
0.798182		2.582626		-0.141030
0.800606		2.582626		-0.141412
0.803030		2.582626		-0.141796
0.805455		2.582626		-0.142182
0.807879		2.582626		-0.142569
0.810303		2.582626		-0.142958
0.812727		2.582626		-0.143348
0.815152		2.582626		-0.143740
0.817576		2.582626		-0.144134
0.820000		2.582626		-0.144529
0.580000		2.610101		-0.113612
0.582424		2.610101		-0.113848
0.584848		2.610101		-0.114085
0.587273		2.610101		-0.114323
0.589697		2.610101		-0.114562
0.592121		2.610101		-0.114802
0.594545		2.610101		-0.115043
0.596970		2.610101		-0.115286
0.599394		2.610101		-0.115529
0.601818		2.610101		-0.115774
0.604242		2.610101		-0.116020
0.606667		2.610101		-0.116268
0.609091		2.610101		-0.116516
0.611515		2.610101		-0.116766
0.613939		2.610101		-0.117018
0.616364		2.610101		-0.117270
0.618788		2.610101		-0.117525
0.621212		2.610101		-0.117780
0.623636		2.610101		-0.118038
0.626061		2.610101		-0.118297
0.628485		2.610101		-0.118557
0.630909		2.610101		-0.118819
0.633333		2.610101		-0.119082
0.635758		2.610101		-0.119347
0.638182		2.610101		-0.119614
0.640606		2.610101		-0.119883
0.643030		2.610101		-0.120153
0.645455		2.610101		-0.120425
0.647879		2.610101		-0.120698
0.650303		2.610101		-0.120973
0.652727		2.610101		-0.121250
0.655152		2.610101		-0.121529
0.657576		2.610101		-0.121810
0.660000		2.610101		-0.122092
0.662424		2.610101		-0.122376
0.664848		2.610101		-0.122662
0.667273		2.610101		-0.122950
0.669697		2.610101		-0.123239
0.672121		2.610101		-0.123531
0.674545		2.610101		-0.123824
0.676970		2.610101		-0.124119
0.679394		2.610101		-0.124416
0.681818		2.610101		-0.124715
0.684242		2.610101		-0.125015
0.686667		2.610101		-0.125318
0.689091		2.610101		-0.125622
0.691515		2.610101		-0.125928
0.693939		2.610101		-0.126236
0.696364		2.610101		-0.126546
0.698788		2.610101		-0.126858
0.701212		2.610101		-0.127172
0.703636		2.610101		-0.127488
0.706061		2.610101		-0.127805
0.708485		2.610101		-0.128124
0.710909		2.610101		-0.128446
0.713333		2.610101		-0.128769
0.715758		2.610101		-0.129094
0.718182		2.610101		-0.129421
0.720606		2.610101		-0.129749
0.723030		2.610101		-0.130080
0.725455		2.610101		-0.130412
0.727879		2.610101		-0.130747
0.730303		2.610101		-0.131083
0.732727		2.610101		-0.131421
0.735152		2.610101		-0.131760
0.737576		2.610101		-0.132102
0.740000		2.610101		-0.132445
0.742424		2.610101		-0.132791
0.744848		2.610101		-0.133138
0.747273		2.610101		-0.133487
0.749697		2.610101		-0.133837
0.752121		2.610101		-0.134190
0.754545		2.610101		-0.134544
0.756970		2.610101		-0.134900
0.759394		2.610101		-0.135258
0.761818		2.610101		-0.135618
0.764242		2.610101		-0.135979
0.766667		2.610101		-0.136342
0.769091		2.610101		-0.136707
0.771515		2.610101		-0.137074
0.773939		2.610101		-0.137442
0.776364		2.610101		-0.137812
0.778788		2.610101		-0.138183
0.781212		2.610101		-0.138557
0.783636		2.610101		-0.138932
0.786061		2.610101		-0.139309
0.788485		2.610101		-0.139687
0.790909		2.610101		-0.140067
0.793333		2.610101		-0.140449
0.795758		2.610101		-0.140832
0.798182		2.610101		-0.141217
0.800606		2.610101		-0.141604
0.803030		2.610101		-0.141992
0.805455		2.610101		-0.142381
0.807879		2.610101		-0.142773
0.810303		2.610101		-0.143166
0.812727		2.610101		-0.143560
0.815152		2.610101		-0.143956
0.817576		2.610101		-0.144353
0.820000		2.610101		-0.144753
0.580000		2.637576		-0.113502
0.582424		2.637576		-0.113739
0.584848		2.637576		-0.113978
0.587273		2.637576		-0.114218
0.589697		2.637576		-0.114459
0.592121		2.637576		-0.114701
0.594545		2.637576		-0.114944
0.596970		2.637576		-0.115189
0.599394		2.637576		-0.115435
0.601818		2.637576		-0.115682
0.604242		2.637576		-0.115930
0.606667		2.637576		-0.116179
0.609091		2.637576		-0.116430
0.611515		2.637576		-0.116683
0.613939		2.637576		-0.116937
0.616364		2.637576		-0.117192
0.618788		2.637576		-0.117449
0.621212		2.637576		-0.117707
0.623636		2.637576		-0.117967
0.626061		2.637576		-0.118228
0.628485		2.637576		-0.118491
0.630909		2.637576		-0.118756
0.633333		2.637576		-0.119022
0.635758		2.637576		-0.119290
0.638182		2.637576		-0.119560
0.640606		2.637576		-0.119831
0.643030		2.637576		-0.120104
0.645455		2.637576		-0.120379
0.647879		2.637576		-0.120655
0.650303		2.637576		-0.120934
0.652727		2.637576		-0.121214
0.655152		2.637576		-0.121496
0.657576		2.637576		-0.121779
0.660000		2.637576		-0.122065
0.662424		2.637576		-0.122352
0.664848		2.637576		-0.122641
0.667273		2.637576		-0.122932
0.669697		2.637576		-0.123225
0.672121		2.637576		-0.123520
0.674545		2.637576		-0.123816
0.676970		2.637576		-0.124115
0.679394		2.637576		-0.124415
0.681818		2.637576		-0.124717
0.684242		2.637576		-0.125021
0.686667		2.637576		-0.125327
0.689091		2.637576		-0.125635
0.691515		2.637576		-0.125945
0.693939		2.637576		-0.126257
0.696364		2.637576		-0.126570
0.698788		2.637576		-0.126886
0.701212		2.637576		-0.127203
0.703636		2.637576		-0.127522
0.706061		2.637576		-0.127843
0.708485		2.637576		-0.128166
0.710909		2.637576		-0.128491
0.713333		2.637576		-0.128818
0.715758		2.637576		-0.129147
0.718182		2.637576		-0.129477
0.720606		2.637576		-0.129810
0.723030		2.637576		-0.130144
0.725455		2.637576		-0.130480
0.727879		2.637576		-0.130818
0.730303		2.637576		-0.131158
0.732727		2.637576		-0.131500
0.735152		2.637576		-0.131844
0.737576		2.637576		-0.132189
0.740000		2.637576		-0.132537
0.742424		2.637576		-0.132886
0.744848		2.637576		-0.133237
0.747273		2.637576		-0.133590
0.749697		2.637576		-0.133944
0.752121		2.637576		-0.134301
0.754545		2.637576		-0.134659
0.756970		2.637576		-0.135019
0.759394		2.637576		-0.135381
0.761818		2.637576		-0.135745
0.764242		2.637576		-0.136110
0.766667		2.637576		-0.136477
0.769091		2.637576		-0.136846
0.771515		2.637576		-0.137216
0.773939		2.637576		-0.137589
0.776364		2.637576		-0.137963
0.778788		2.637576		-0.138338
0.781212		2.637576		-0.138716
0.783636		2.637576		-0.139095
0.786061		2.637576		-0.139476
0.788485		2.637576		-0.139858
0.790909		2.637576		-0.140242
0.793333		2.637576		-0.140628
0.795758		2.637576		-0.141015
0.798182		2.637576		-0.141404
0.800606		2.637576		-0.141795
0.803030		2.637576		-0.142187
0.805455		2.637576		-0.142581
0.807879		2.637576		-0.142976
0.810303		2.637576		-0.143373
0.812727		2.637576		-0.143772
0.815152		2.637576		-0.144172
0.817576		2.637576		-0.144573
0.820000		2.637576		-0.144977
0.580000		2.665051		-0.113388
0.582424		2.665051		-0.113627
0.584848		2.665051		-0.113868
0.587273		2.665051		-0.114110
0.589697		2.665051		-0.114353
0.592121		2.665051		-0.114597
0.594545		2.665051		-0.114842
0.596970		2.665051		-0.115089
0.599394		2.665051		-0.115336
0.601818		2.665051		-0.115586
0.604242		2.665051		-0.115836
0.606667		2.665051		-0.116088
0.609091		2.665051		-0.116341
0.611515		2.665051		-0.116596
0.613939		2.665051		-0.116852
0.616364		2.665051		-0.117110
0.618788		2.665051		-0.117370
0.621212		2.665051		-0.117630
0.623636		2.665051		-0.117893
0.626061		2.665051		-0.118157
0.628485		2.665051		-0.118423
0.630909		2.665051		-0.118690
0.633333		2.665051		-0.118959
0.635758		2.665051		-0.119230
0.638182		2.665051		-0.119503
0.640606		2.665051		-0.119777
0.643030		2.665051		-0.120053
0.645455		2.665051		-0.120331
0.647879		2.665051		-0.120610
0.650303		2.665051		-0.120892
0.652727		2.665051		-0.121175
0.655152		2.665051		-0.121460
0.657576		2.665051		-0.121747
0.660000		2.665051		-0.122035
0.662424		2.665051		-0.122326
0.664848		2.665051		-0.122618
0.667273		2.665051		-0.122913
0.669697		2.665051		-0.123209
0.672121		2.665051		-0.123507
0.674545		2.665051		-0.123807
0.676970		2.665051		-0.124109
0.679394		2.665051		-0.124412
0.681818		2.665051		-0.124718
0.684242		2.665051		-0.125026
0.686667		2.665051		-0.125335
0.689091		2.665051		-0.125647
0.691515		2.665051		-0.125960
0.693939		2.665051		-0.126275
0.696364		2.665051		-0.126592
0.698788		2.665051		-0.126911
0.701212		2.665051		-0.127232
0.703636		2.665051		-0.127555
0.706061		2.665051		-0.127880
0.708485		2.665051		-0.128207
0.710909		2.665051		-0.128536
0.713333		2.665051		-0.128866
0.715758		2.665051		-0.129199
0.718182		2.665051		-0.129533
0.720606		2.665051		-0.129869
0.723030		2.665051		-0.130207
0.725455		2.665051		-0.130547
0.727879		2.665051		-0.130889
0.730303		2.665051		-0.131233
0.732727		2.665051		-0.131579
0.735152		2.665051		-0.131927
0.737576		2.665051		-0.132276
0.740000		2.665051		-0.132627
0.742424		2.665051		-0.132980
0.744848		2.665051		-0.133335
0.747273		2.665051		-0.133692
0.749697		2.665051		-0.134051
0.752121		2.665051		-0.134411
0.754545		2.665051		-0.134773
0.756970		2.665051		-0.135137
0.759394		2.665051		-0.135503
0.761818		2.665051		-0.135871
0.764242		2.665051		-0.136240
0.766667		2.665051		-0.136611
0.769091		2.665051		-0.136984
0.771515		2.665051		-0.137359
0.773939		2.665051		-0.137735
0.776364		2.665051		-0.138113
0.778788		2.665051		-0.138493
0.781212		2.665051		-0.138875
0.783636		2.665051		-0.139258
0.786061		2.665051		-0.139643
0.788485		2.665051		-0.140029
0.790909		2.665051		-0.140417
0.793333		2.665051		-0.140807
0.795758		2.665051		-0.141199
0.798182		2.665051		-0.141592
0.800606		2.665051		-0.141986
0.803030		2.665051		-0.142383
0.805455		2.665051		-0.142781
0.807879		2.665051		-0.143180
0.810303		2.665051		-0.143581
0.812727		2.665051		-0.143984
0.815152		2.665051		-0.144388
0.817576		2.665051		-0.144794
0.820000		2.665051		-0.145201
0.580000		2.692525		-0.113270
0.582424		2.692525		-0.113511
0.584848		2.692525		-0.113754
0.587273		2.692525		-0.113998
0.589697		2.692525		-0.114242
0.592121		2.692525		-0.114489
0.594545		2.692525		-0.114736
0.596970		2.692525		-0.114985
0.599394		2.692525		-0.115235
0.601818		2.692525		-0.115486
0.604242		2.692525		-0.115739
0.606667		2.692525		-0.115993
0.609091		2.692525		-0.116249
0.611515		2.692525		-0.116506
0.613939		2.692525		-0.116765
0.616364		2.692525		-0.117026
0.618788		2.692525		-0.117287
0.621212		2.692525		-0.117551
0.623636		2.692525		-0.117816
0.626061		2.692525		-0.118083
0.628485		2.692525		-0.118352
0.630909		2.692525		-0.118622
0.633333		2.692525		-0.118894
0.635758		2.692525		-0.119167
0.638182		2.692525		-0.119443
0.640606		2.692525		-0.119720
0.643030		2.692525		-0.119999
0.645455		2.692525		-0.120280
0.647879		2.692525		-0.120563
0.650303		2.692525		-0.120847
0.652727		2.692525		-0.121134
0.655152		2.692525		-0.121422
0.657576		2.692525		-0.121712
0.660000		2.692525		-0.122004
0.662424		2.692525		-0.122298
0.664848		2.692525		-0.122593
0.667273		2.692525		-0.122891
0.669697		2.692525		-0.123190
0.672121		2.692525		-0.123492
0.674545		2.692525		-0.123795
0.676970		2.692525		-0.124101
0.679394		2.692525		-0.124408
0.681818		2.692525		-0.124717
0.684242		2.692525		-0.125028
0.686667		2.692525		-0.125341
0.689091		2.692525		-0.125656
0.691515		2.692525		-0.125973
0.693939		2.692525		-0.126292
0.696364		2.692525		-0.126613
0.698788		2.692525		-0.126936
0.701212		2.692525		-0.127260
0.703636		2.692525		-0.127587
0.706061		2.692525		-0.127916
0.708485		2.692525		-0.128246
0.710909		2.692525		-0.128579
0.713333		2.692525		-0.128913
0.715758		2.692525		-0.129249
0.718182		2.692525		-0.129587
0.720606		2.692525		-0.129928
0.723030		2.692525		-0.130270
0.725455		2.692525		-0.130614
0.727879		2.692525		-0.130959
0.730303		2.692525		-0.131307
0.732727		2.692525		-0.131657
0.735152		2.692525		-0.132008
0.737576		2.692525		-0.132362
0.740000		2.692525		-0.132717
0.742424		2.692525		-0.133074
0.744848		2.692525		-0.133433
0.747273		2.692525		-0.133794
0.749697		2.692525		-0.134156
0.752121		2.692525		-0.134521
0.754545		2.692525		-0.134887
0.756970		2.692525		-0.135255
0.759394		2.692525		-0.135625
0.761818		2.692525		-0.135997
0.764242		2.692525		-0.136370
0.766667		2.692525		-0.136745
0.769091		2.692525		-0.137122
0.771515		2.692525		-0.137501
0.773939		2.692525		-0.137881
0.776364		2.692525		-0.138264
0.778788		2.692525		-0.138647
0.781212		2.692525		-0.139033
0.783636		2.692525		-0.139420
0.786061		2.692525		-0.139809
0.788485		2.692525		-0.140200
0.790909		2.692525		-0.140592
0.793333		2.692525		-0.140986
0.795758		2.692525		-0.141382
0.798182		2.692525		-0.141779
0.800606		2.692525		-0.142178
0.803030		2.692525		-0.142578
0.805455		2.692525		-0.142980
0.807879		2.692525		-0.143384
0.810303		2.692525		-0.143789
0.812727		2.692525		-0.144196
0.815152		2.692525		-0.144604
0.817576		2.692525		-0.145014
0.820000		2.692525		-0.145426
0.580000		2.720000		-0.113148
0.582424		2.720000		-0.113391
0.584848		2.720000		-0.113636
0.587273		2.720000		-0.113882
0.589697		2.720000		-0.114129
0.592121		2.720000		-0.114377
0.594545		2.720000		-0.114627
0.596970		2.720000		-0.114877
0.599394		2.720000		-0.115130
0.601818		2.720000		-0.115384
0.604242		2.720000		-0.115639
0.606667		2.720000		-0.115895
0.609091		2.720000		-0.116154
0.611515		2.720000		-0.116413
0.613939		2.720000		-0.116675
0.616364		2.720000		-0.116938
0.618788		2.720000		-0.117202
0.621212		2.720000		-0.117469
0.623636		2.720000		-0.117737
0.626061		2.720000		-0.118006
0.628485		2.720000		-0.118278
0.630909		2.720000		-0.118551
0.633333		2.720000		-0.118826
0.635758		2.720000		-0.119102
0.638182		2.720000		-0.119381
0.640606		2.720000		-0.119661
0.643030		2.720000		-0.119943
