101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.184000		0.070000		143.326247
0.185000		0.070000		146.254215
0.186000		0.070000		149.235575
0.187000		0.070000		152.270854
0.188000		0.070000		155.360570
0.189000		0.070000		158.505239
0.190000		0.070000		161.705368
0.191000		0.070000		164.961459
0.192000		0.070000		168.274010
0.193000		0.070000		171.643508
0.194000		0.070000		175.070438
0.195000		0.070000		178.555275
0.196000		0.070000		182.098489
0.197000		0.070000		185.700542
0.198000		0.070000		189.361891
0.199000		0.070000		193.082984
0.200000		0.070000		196.864261
0.100000		0.080000		29.478107
0.101000		0.080000		29.934688
0.102000		0.080000		30.400319
0.103000		0.080000		30.875369
0.104000		0.080000		31.360212
0.105000		0.080000		31.855225
0.106000		0.080000		32.360791
0.107000		0.080000		32.877299
0.108000		0.080000		33.405140
0.109000		0.080000		33.944715
0.110000		0.080000		34.496425
0.111000		0.080000		35.060680
0.112000		0.080000		35.637895
0.113000		0.080000		36.228490
0.114000		0.080000		36.832890
0.115000		0.080000		37.451526
0.116000		0.080000		38.084836
0.117000		0.080000		38.733261
0.118000		0.080000		39.397250
0.119000		0.080000		40.077257
0.120000		0.080000		40.773741
0.121000		0.080000		41.487169
0.122000		0.080000		42.218010
0.123000		0.080000		42.966742
0.124000		0.080000		43.733847
0.125000		0.080000		44.519813
0.126000		0.080000		45.325134
0.127000		0.080000		46.150309
0.128000		0.080000		46.995842
0.129000		0.080000		47.862244
0.130000		0.080000		48.750030
0.131000		0.080000		49.659720
0.132000		0.080000		50.591839
0.133000		0.080000		51.546919
0.134000		0.080000		52.525495
0.135000		0.080000		53.528107
0.136000		0.080000		54.555300
0.137000		0.080000		55.607624
0.138000		0.080000		56.685633
0.139000		0.080000		57.789884
0.140000		0.080000		58.920939
0.141000		0.080000		60.079366
0.142000		0.080000		61.265733
0.143000		0.080000		62.480614
0.144000		0.080000		63.724586
0.145000		0.080000		64.998229
0.146000		0.080000		66.302126
0.147000		0.080000		67.636863
0.148000		0.080000		69.003028
0.149000		0.080000		70.401214
